x,y,z
364,-288,37576681324381331646231689548629392438010920782533117931316655544515344401833735095419183974156299248510959616
-826,-306,0
-330,-597,0
61,-13,2305843009213693952
-490,212,-2
501,436,6546781215792283740026379393655198304433284092086129578966582736192267592809349109766540184651808314301773368255120142018434513091770786106657055178744
772,987,24840289476811342962383671815400040884110176273867145778224832608416815242982030181294054541258343647207803691154097171298745280705837030263108596400658898227271279616333598488804244570105575117204207987099463500014285549661056925616
-427,66,0
-99,-860,0
-132,716,-26
312,269,8343699359066055009355553539724812947666814540455674882605631280555545803830627148527195652094
-106,84,0
-14,-932,0
-975,-775,0
182,724,6129982163463555433433388108601236734474956488734408678
-90,-681,0
361,315,4697085165547666455778961193578674054751365097816639741414581943064418050229216886927397996769537406063869950
496,-455,204586912993508866875824356051724947013540127877691549342705710506008362275292159680204380770369009821930417757972504438076078534117837065833032974336
241,-883,3533694129556768659166595001485837031654967793751237916243212402585239552
-939,-391,0
705,531,168324348849547952231711676252164117297610873690341563503944988898199428937506586307637329160882830439263455003397702966816621832005881723620090072660860187198567157476110227142133240252298326952681384055545004024
-732,715,-26
246,-333,113078212145816597093331040047546785012958969400039613319782796882727665664
-375,-776,0
-514,-523,0
-336,653,-26
751,632,11844773043065711480323635013294239465766037117894719018089691452225120183459296312949206610325977157215024800850914559983608856537741198665193842125253152001987113769690322155382272992184436377145866387891513586051123404341222
757,644,758065474756205534740712640850831325809026375545262017157740252942407691741394964028749223060862538061761587254458531838950966818415436714572405896016201728127175281260180617944465471499803928137335448825056869507271897877839846
424,321,43322963970637732180912721627235682866194329302747133987038743447103457934462900359999600095377180907771737671271930809827721214
13,537,8184
-529,524,-8
929,126,4538015467766671944574165338592225830478699345884382504442663144885072806275648112625635725391102144133907238129251016389326737199538896813326509341743147661691195191795226666084858428449394948944821764472508048114220424520501343042471615418544488778723282182172070046459244838912
-819,-243,0
460,80,2977131414714805823690030317109266572712515013375254774912983855843898524112477893944078543723575564536883288499266264815757728270805630976
614,804,67985663080546188632267290438715984298187919069060086169528849689651655662189087070612800289949348565617834174239552129964362155219546526644418557282123181048810402666930332036061200304
242,-514,7067388259113537318333190002971674063309935587502475832486424805170479104
-798,544,-8
589,456,2026130648867672343023636652192949780767796011837127392576004555513014068072709055859231957493703024554784124321924213467966382361040905912054138102594708831572842677442143322104
187,377,196159429230833773869868419475239575503198607639501078526
137,-98,174224571863520493293247799005065324265472
489,188,1598335257761788022467377781654101148543282249044465229239888363328190330275719997501596724768507889233831388734160190922469363547795602076820570112
-243,142,0
-520,-361,0
-411,132,0
23,-145,8388608
746,35,370149157595803483760113594165444983305188659934209969315302857882035005733103009779662706572686786162969525026591079999487776766804412458287307566414161000062097305302822567355696031005763636785808324621609799564097606385664
974,-325,159667224762777584932509817042947085285396100834836603320203779394976951349517125262796637239410856087147395747535399619517795039071487492859133743862786513625600453836086854121403017715549038974612268539563513919466464836409669631111108421475843532600569672550060483331388679618427520794230784
760,435,6064523798049644277925701126806650606472211004362096137261922023539261533931159712229993784486900304494092698035668254711607734547323493716579247168129613825017402250081444943555723771998431425098683590600454956058175183022718968
-463,-159,0
-779,-444,0
-212,-635,0
-174,-529,0
-862,812,-80
-749,-553,0
290,725,1989292945639146568621528992587283360401824603189390869761855907572637988050133502132198
-20,471,-7
960,-105,9745314011399999080353382387875188310876226857595007526867906457212948690766426102465615065882010259225304916231408668183459169865203094046577987296312653419531277699956473029870789655490053648352799593479218378873685597925394874945746363615468965612827738803104277547081828589991914110976
284,523,31082702275611665134711390509176302506278509424834232340028998555822468563283335970808
384,-271,39402006196394479212279040100143613805079739270465446667948293404245721771497210611414266254884915640806627990306816
425,795,86645927941275464361825443254471365732388658605494267974077486894206915868925800719999200190754361815543475342543861619655442406
-646,-394,0
-587,-809,0
166,895,93536104789177786765035829293842113257979682750384
-763,-414,0
462,-140,11908525658859223294760121268437066290850060053501019099651935423375594096449911575776314174894302258147533153997065059263030913083222523904
197,-581,200867255532373784442745261542645325315275374222849104412672
1000,943,10715086071862673209484250490600018105614048117055336074437503883703510511249361224931983788156958581275946729175531468251871452856923140435984577574698574803934567774824230985421074605062371141877954182153046474983581941267398767559165543946077062914571196477686542167660429831652624386837205668069296
408,682,661055968790248598951915308032771039828404682964281219284648795274405791236311345825189210439715284847591212025023358304230
-768,362,-2
-593,-514,0
-327,701,-26
-227,361,-2
656,-293,299004108316488185848867822351174292268202623451041623610437960853046897358187881202051502002495252055893102400215083077513294952620060704653486412249315029041282722978874323768631243063073425063936
886,-935,515912628062173092140956821207535748553561841832149923953086629908861232965551620580485601452790222553392963860602664725471042538576841344971229471155214430574596371092778402508526872730885196340843977449424988675925808879640197010584371971452184059071815020407947264
-851,720,-26
632,-959,17822033662586700072817076584766762987864173856439687228824970773044043621908896041038721919208482030385321521771853153557377752817872804680674458280164899172859354196719784961261227313463296
-742,742,-26
765,-684,194064761537588616893622436057812819407110752139587076392381504753256369085797110791359801103580809743810966337141384150771447505514351798930535909380147642400556872002606238193783160703949805603157874899214558593861605856727007232
-787,423,-8
654,-780,74751027079122046462216955587793573067050655862760405902609490213261724339546970300512875500623813013973275600053770769378323738155015176163371603062328757260320680744718580942157810765768356265984
-693,-890,0
637,-897,570305077202774402330146450712536415611653563406069991322399064737409395901084673313239101414671424972330288696699300913836088090171929749781582664965276773531499334295033118760359274030825472
704,-276,84162174424773976115855838126082058648805436845170781751972494449099714468753293153818664580441415219631727501698851483408310916002940861810045036330430093599283578738055113571066620126149163476340692027772502016
-430,-192,0
-846,-110,0
-378,-46,0
396,742,161390617380431786853494948250188242145606612051826469551916209783790476376052574664352834580008614464743948248296718310
-573,283,-2
176,-135,95780971304118053647396689196894323976171195136475136
-903,-269,0
-33,749,-25
732,-392,22592111669665739975592870737637022906810831294812620197467215446901550642889587999246991367961839975767182923986271972624986374927027127581012424707895568851446368731861728964581056579941628221790058875830676242925879296
66,-623,73786976294838206464
24,238,16777214
274,-963,30354201441027016733116592294117482916287606860189680019559568902170379456331382784
-401,-160,0
844,-655,117304950450073441093299338992332138457996243649210992760592177980666118165925495436678284352817677825758656549761022853424729541660972550965022826666248518125620733165482852770884817967017897067499683873717228533661411547573197142488509591988118713532416
542,461,14396524142538228424993723224595141948383030778566133225922417832357880258148761185020930195532450742879746914027266864394266451377581759004827248578768524336431096
329,-544,1093625362391505962186251113558810682676584715446606218212885303204976499599687961611756588511526912
-459,-747,0
333,-413,17498005798264095394980017816940970922825355447145699491406164851279623993595007385788105416184430592
372,529,9619630419041620901435312524449124464130795720328478190417063819395928166869436184427311097384012607618805661688
-222,398,-2
-549,-76,0
443,306,22713710134237715329666368996500141698551292521478689383796568724394977753543685103943470334805111423773828800195818060422956300894206
-996,-843,0
-653,-497,0
-551,-324,0
603,464,33196124551047943668099262909529289208099569857939495199965258637525222491303265171197656391576830354305583092890406313459161208603294202463094998672911709496489454427212076189483000
339,-907,1119872371088902105278721140284222139060822748617324767449994550481895935590080472690438746635803557888
-95,-728,0
-429,664,-26
317,-116,266998379490113760299377713271194014325338065294581596243380200977777465722580068752870260867072
-431,-645,0
-664,-64,0
-836,139,0
356,781,146783911423364576743092537299333564210980159306769991919205685720763064069663027716481187399048043939495910
83,-709,9671406556917033397649408
549,-335,1842755090244893238399196572748178169393027939656465052918069482541808673043041431682679065028153695088607604995490158642466105776330465152617887818082371115063181312
-970,-234,0
779,103,3179557053031851899185109992371205233166102563054994659612778573877352351101699863205638981281067986842598872467724437926239395930347139873677900339284338973090723790890700606566943304973513615002138622348731328001828550356615286489088
450,874,2907354897182427562197295231552018137414565442749272241125960796722557152453591693304764202855054262243050086425064711734138406514458544
-399,607,-26
-73,840,-80
731,498,11296055834832869987796435368818511453405415647406310098733607723450775321444793999623495683980919987883591461993135986312493187463513563790506212353947784425723184365930864482290528289970814110895029437915338121462939640
924,288,141812983367708498267942666831007057202459354558886953263833223277658525196114003519551116418471942004184601191539094262166460537485590525416453416929473364427849849743600833315151825889043592154525680139765876503569388266265666970077237981829515274335102568192877188951851401214
173,954,11972621413014756705924586149611790497021399392059312
52,-921,4503599627370497
-555,664,-26
940,688,9293855677986144142487890613436878500820376260371215369098574120724629107252527334657301965600977191186242023688706081565341157784655660673692691131889966411143567752796624212141790061464360855438994973639696482537923429417986750550981868377179113018825281909088399455148533430091750
993,-206,83711609936427134449095706957812641450109750914494813081542999091433675869135634569781123344976238916218333821683839595717745725444712034656129512302332615655738810740814304573602145352049774545921517048070675585809233916151552871555980812078727054020087472481926110684847108059786128022165669281792
152,435,5708990770823839524233143877797980545530986488
750,797,5922386521532855740161817506647119732883018558947359509044845726112560091729648156474603305162988578607512400425457279991804428268870599332596921062626576000993556884845161077691136496092218188572933193945756793025561702170598
976,136,638668899051110339730039268171788341141584403339346413280815117579907805398068501051186548957643424348589582990141598478071180156285949971436534975451146054502401815344347416485612070862196155898449074158254055677865859345638678524444433685903374130402278690200241933325554718473710083176923136
998,767,2678771517965668302371062622650004526403512029263834018609375970925877627812340306232995947039239645318986682293882867062967863214230785108996144393674643700983641943706057746355268651265592785469488545538261618745895485316849691889791385986519265728642799119421635541915107457913156096709301417017318
848,327,1876879207201175057492789423877314215327939898387375884169474847690657890654807926986852549645082845212138504796176365654795672666575560815440365226659976290009931730647725644334157087472286353079994941979475656538582584761171154279816153471809899416518654
-613,760,-26
195,696,50216813883093446110686315385661331328818843555712276103142
947,569,1189613526782226450238449998519920448105008161327515567244617487452752525728323498836134651596925080471838979032154378440363668196435924566232664464881915700626376672357967899154149127867438189496191356625881149764854198965502304070525679152278926466409636084363315130259012279051747320
-874,247,-2
-869,168,0
925,703,283625966735416996535885333662014114404918709117773906527666446555317050392228007039102232836943884008369202383078188524332921074971181050832906833858946728855699699487201666630303651778087184309051360279531753007138776532531333940154475963659030548670205136385754377903702802406
-209,122,0
145,-939,44601490397061246283071436545296723011960832
861,-876,15375394465392026070980930960402958051966483647589383243116337952281869440244186537876296086692518667977838631290276787444086150484586994200087471936798525767761360737466168478385414860572969804431318564695864578364068534363514095860253929241066696020120829952
107,936,162259276829213363391578010288048
-934,-494,0
-905,-122,0
-926,-601,0
-460,-101,0
977,-999,1277337798102220679460078536343576682283168806678692826561630235159815610796137002102373097915286848697179165980283196956142360312571899942873069950902292109004803630688694832971224141724392311796898148316508111355731718691277357048888867371806748260804557380400483866651109436947420166353846272
-826,-209,0
392,-244,10086913586276986678343434265636765134100413253239154346994763111486904773503285916522052161250538404046496765518544896
-928,-342,0
850,110,7507516828804700229971157695509256861311759593549503536677899390762631562619231707947410198580331380848554019184705462619182690666302243261761460906639905160039726922590902577336628349889145412319979767917902626154330339044684617119264613887239597666074624
-2,-48,0
206,888,102844034832575377634685573909834406561420991602098741459287984
780,520,6359114106063703798370219984742410466332205126109989319225557147754704702203399726411277962562135973685197744935448875852478791860694279747355800678568677946181447581781401213133886609947027230004277244697462656003657100713230572978168
-274,-445,0
466,-696,190536410541747572716161940294993060653600960856016305594430966774009505543198585212421026798308836130360530463953040948208494609331560382464
476,-441,195109284394749514461349826862072894109287383916560696928697309976585733676235351257519131441468248197489183195087913930965498479955517831643136
322,-816,8543948143683640329580086824678208458410818089426611079788166431288878903122562200091848347746304
925,-674,283625966735416996535885333662014114404918709117773906527666446555317050392228007039102232836943884008369202383078188524332921074971181050832906833858946728855699699487201666630303651778087184309051360279531753007138776532531333940154475963659030548670205136385754377903702802432
607,-677,531137992816767098689588206552468627329593117727031923199444138200403559860852242739162502265229285668889329486246501015346579337652707239409519978766587351943831270835393219031728128
-216,-238,0
880,-686,8061134813471454564702450331367746071149403778627342561766978592325956765086744071570087522699847227396765060321916636335485039665263146015175460486800225477728068298324662539195732386420081192825687147647265448061340763744378078290380812053940375922997109693874176
-15,-846,0
-755,122,0
687,223,642106433294479187895628647812515706243937964211813215270786243050382343053842873793172184604197808987668819440451442591921317413352515120010719576495590924066799764542046459740193329819863612948155914518526
-870,180,0
804,116,106688230926077668385277628651540124754316133157054530566340124988224595805082113144342915213944868651886878569494931847134220826465909841285813696837293280737522521272224232935409252574589024395663440258174185631707051968599623380658622038016
-947,508,-8
-390,-127,0
902,617,33810849992682575766549746234657062817206228866311777416189485377707129763630391006362704376810060025259161279568456235448470243808171874384034494621628132922136747775936325386798817131291292227393550906125516057865473810736099951285657401521090334495330469177455231893478
-425,430,-8
788,869,1627933211152308172382776316094057079381044512284157265721742629825204403764070329961287158415906809263410622703474912218234570716337735615323084973713581554222450580936038710562274972146438970881094974642550439936936217782587026682412976
721,909,11031304526203974597457456414861827591216226218170224705794538792432397774848431640257320003887617175667569787102671861633294128382337464639166223001902133228245297232354359845986844033174623155170927185464197384241072
886,-560,515912628062173092140956821207535748553561841832149923953086629908861232965551620580485601452790222553392963860602664725471042538576841344971229471155214430574596371092778402508526872730885196340843977449424988675925808879640197010584371971452184059071815020407947264
-709,-118,0
-532,-430,0
-260,633,-26
-385,181,0
-412,-91,0
-664,326,-2
-309,-657,0
184,833,24519928653854221733733552434404946937899825954937634736
965,250,311850048364799970571308236412006025948039259443040240859773006630814358104525635278899682108224328295209757319405077381870693435686499009490495593482004909425000886398607136955865268975681716747289586991334988123957939133612635998263883635695006899610487641699336881506618514879741251551230
372,857,9619630419041620901435312524449124464130795720328478190417063819395928166869436184427311097384012607618805661616
72,-134,4722366482869645213696
-577,844,-80
-587,-988,0
-394,-274,0
-660,-480,0
-42,151,0
-909,175,0
-649,199,0
-219,-381,0
-354,150,0
-771,-175,0
-461,745,-26
-469,-343,0
804,281,106688230926077668385277628651540124754316133157054530566340124988224595805082113144342915213944868651886878569494931847134220826465909841285813696837293280737522521272224232935409252574589024395663440258174185631707051968599623380658622038014
-27,84,0
79,367,604462909807314587353086
502,901,13093562431584567480052758787310396608866568184172259157933165472384535185618698219533080369303616628603546736510240284036869026183541572213314110357424
746,654,370149157595803483760113594165444983305188659934209969315302857882035005733103009779662706572686786162969525026591079999487776766804412458287307566414161000062097305302822567355696031005763636785808324621609799564097606385638
431,127,5545339388241629719156828368286167406872874150751633150340959161229242615611251246079948812208279156194782421922807143657948315648
-45,-792,0
366,-811,150306725297525326584926758194517569752043683130132471725266622178061377607334940381676735896625196994043838464
-688,-886,0
239,74,883423532389192164791648750371459257913741948437809479060803100646309888
733,812,45184223339331479951185741475274045813621662589625240394934430893803101285779175998493982735923679951534365847972543945249972749854054255162024849415791137702892737463723457929162113159883256443580117751661352485851758512
-76,-358,0
236,-631,110427941548649020598956093796432407239217743554726184882600387580788736
-520,846,-80
-90,661,-26
-900,-777,0
551,-165,7371020360979572953596786290992712677572111758625860211672277930167234692172165726730716260112614780354430419981960634569864423105321860610471551272329484460252725248
94,490,19807040628566084398385987576
-22,-169,0
-356,857,-80
395,-568,80695308690215893426747474125094121072803306025913234775958104891895238188026287332176417290004307232371974124148359168
-734,-707,0
-592,669,-26
390,-561,2521728396569246669585858566409191283525103313309788586748690777871726193375821479130513040312634601011624191379636224
-497,-886,0
854,536,120120269260875203679538523128148109780988153496792056586846390252202105001907707327158563177285302093576864306955287401906923050660835892188183374506238482560635630761454441237386053598226326597119676286686442018469285424714953873908233822195833562657193976
-789,358,-2
336,787,139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444710
-277,-454,0
-741,-935,0
843,-414,58652475225036720546649669496166069228998121824605496380296088990333059082962747718339142176408838912879328274880511426712364770830486275482511413333124259062810366582741426385442408983508948533749841936858614266830705773786598571244254795994059356766208
141,-97,2787593149816327892691964784081045188247552
631,845,8911016831293350036408538292383381493932086928219843614412485386522021810954448020519360959604241015192660760885926576778688876408936402340337229140082449586429677098359892480630613656731568
-51,-990,0
581,632,7914572847139345089936080672628710081124203171238778877250017794972711203409019749450124833959777439667125485632516458859243681097816038718961476963260581373331416708758372326
-553,444,-8
-668,-858,0
928,167,2269007733883335972287082669296112915239349672942191252221331572442536403137824056312817862695551072066953619064625508194663368599769448406663254670871573830845597595897613333042429214224697474472410882236254024057110212260250671521235807709272244389361641091086035023229622419456
-809,-563,0
-807,-193,0
62,997,4611686018427387824
-26,-579,0
650,-633,4671939192445127903888559724237098316690665991422525368913093138328857771221685643782054718788988313373329725003360673086145233634688448510210725191395547328770042546544911308884863172860522266624
-659,511,-8
-705,-164,0
931,-407,18152061871066687778296661354368903321914797383537530017770652579540291225102592450502542901564408576535628952517004065557306948798155587253306037366972590646764780767180906664339433713797579795779287057890032192456881698082005372169886461674177955114893128728688280185836979355648
421,307,5415370496329716522614090203404460358274291162843391748379842930887932241807862544999950011922147613471467208908991351228465150
-173,-775,0
-364,-250,0
255,-581,57896044618658097711785492504343953926634992332820282019728792003956564819968
460,212,2977131414714805823690030317109266572712515013375254774912983855843898524112477893944078543723575564536883288499266264815757728270805630974
965,-488,311850048364799970571308236412006025948039259443040240859773006630814358104525635278899682108224328295209757319405077381870693435686499009490495593482004909425000886398607136955865268975681716747289586991334988123957939133612635998263883635695006899610487641699336881506618514879741251551232
-114,-38,0
217,425,210624583337114373395836055367340864637790190801098222508621955064
-419,-676,0
50,-91,1125899906842624
308,-214,521481209941628438084722096232800809229175908778479680162851955034721612739414196782949728256
946,15,594806763391113225119224999259960224052504080663757783622308743726376262864161749418067325798462540235919489516077189220181834098217962283116332232440957850313188336178983949577074563933719094748095678312940574882427099482751152035262839576139463233204818042181657565129506139525873664
137,289,174224571863520493293247799005065324265470
-411,248,-2
-796,682,-26
-508,611,-26
-488,-56,0
955,-938,304541062856249971261043199621099634714882089299843985214622076787904646586450815702050470808812820600790778632231520880733099058287596688955562103009770419360352428123639782183462176734064176511024987296225574339802674935168589842054573862983405175400866837597008673346307143437247315968
821,579,13983839803942852150595109342614667231797724205161451430391332862456574221363722734055314582922181823940116947860839707067576592166539734717014172871857704892828551908192974659309961553456532605588398441519406859119106715628289835749686907766833144
586,55,253266331108459042877954581524118722595974501479640924072000569439126758509088631982403994686712878069348015540240526683495797795130113239006767262824338603946605334680267915264
127,179,170141183460469231731687303715884105728
60,-529,1152921504606846976
-301,-113,0
648,-387,1167984798111281975972139931059274579172666497855631342228273284582214442805421410945513679697247078343332431250840168271536308408672112127552681297848886832192510636636227827221215793215130566656
-349,517,-8
143,723,11150372599265311570767859136324180752990182
125,201,42535295865117307932921825928971026430
340,273,2239744742177804210557442280568444278121645497234649534899989100963791871180160945380877493271607115774
817,-446,873989987746428259412194333913416701987357762822590714399458303903535888835232670878457161432636363996257309241302481691723537010408733419813385804491106555801784494262060916206872597091033287849274902594962928694944169726768114734355431735427072
497,-644,409173825987017733751648712103449894027080255755383098685411421012016724550584319360408761540738019643860835515945008876152157068235674131666065948672
169,-611,748288838313422294120286634350736906063837462003712
392,-533,10086913586276986678343434265636765134100413253239154346994763111486904773503285916522052161250538404046496765518544896
438,-974,709803441694928604052074031140629428079727891296209043243642772637343054798240159498233447962659731992932150006119314388217384402944
919,662,4431655730240890570873208338468970537576854829965217289494788227426828912378562609985972388077248187630768787235596695692701891796424703919264169279046042638370307804487526041098494559032612254828927504367683640736543383320802092814913686932172352322971955256027412154745356262
75,-921,37778931862957161709568
889,804,4127301024497384737127654569660285988428494734657199391624693039270889863724412964643884811622321780427143710884821317803768340308614730759769835769241715444596770968742227220068214981847081570726751819595399909407406471037121576084674975771617472472574520163263578032
213,404,13164036458569648337239753460458804039861886925068638906788872184
-667,153,0
509,-650,1675975991242824637446753124775730765934920727574049172215445180465220503759193372100234287270862928461253982273310756356719235351493321243304206125760512
-737,568,-8
732,630,22592111669665739975592870737637022906810831294812620197467215446901550642889587999246991367961839975767182923986271972624986374927027127581012424707895568851446368731861728964581056579941628221790058875830676242925879270
-644,-771,0
-82,-713,0
-784,-357,0
-760,343,-2
450,686,2907354897182427562197295231552018137414565442749272241125960796722557152453591693304764202855054262243050086425064711734138406514458598
793,399,52093862756873861516248842115009826540193424393093032503095764154406540920450250558761189069309017896429139926511197190983506262922807539690338719158834609735118418589953238737992799108686047068195039188561614077981958969042784853837217790
-561,604,-26
61,-164,2305843009213693952
975,-815,319334449525555169865019634085894170570792201669673206640407558789953902699034250525593274478821712174294791495070799239035590078142974985718267487725573027251200907672173708242806035431098077949224537079127027838932929672819339262222216842951687065201139345100120966662777359236855041588461568
-424,-705,0
81,-14,2417851639229258349412352
-316,306,-2
-851,-845,0
-128,119,0
936,-171,580865979874134008905493163339804906301273516273200960568660882545289319203282958416081372850061074449140126480544130097833822361540978792105793195743122900696472984549789013258861878841522553464937185852481030158620214338624171909436366773573694563676580119318024965946783339380736
-218,5,0
-322,219,-2
-729,-701,0
-602,24,0
963,-929,77962512091199992642827059103001506487009814860760060214943251657703589526131408819724920527056082073802439329851269345467673358921624752372623898370501227356250221599651784238966317243920429186822396747833747030989484783403158999565970908923751724902621910424834220376654628719935312887808
-517,245,-2
272,-265,7588550360256754183279148073529370729071901715047420004889892225542594864082845696
-588,-811,0
547,-89,460688772561223309599799143187044542348256984914116263229517370635452168260760357920669766257038423772151901248872539660616526444082616288154471954520592778765795328
345,400,71671831749689734737838152978190216899892655911508785116799651230841339877765150252188079784691427704824
-829,837,-80
-765,53,0
-363,784,-26
-938,792,-26
376,-79,153914086704665934422965000391185991426092731525255651046673021110334850669910978950836977558144201721900890587136
-169,-329,0
-840,561,-8
-507,-330,0
-232,-22,0
-170,124,0
545,875,115172193140305827399949785796761135587064246228529065807379342658863042065190089480167441564259605943037975312218134915154131611020654072038617988630148194691448752
349,7,1146749307995035755805410447651043470398282494584140561868794419693461438044242404035009276555062843277312
-723,667,-26
96,69,79228162514264337593543950336
-191,-16,0
792,392,26046931378436930758124421057504913270096712196546516251547882077203270460225125279380594534654508948214569963255598595491753131461403769845169359579417304867559209294976619368996399554343023534097519594280807038990979484521392426918608894
587,-988,506532662216918085755909163048237445191949002959281848144001138878253517018177263964807989373425756138696031080481053366991595590260226478013534525648677207893210669360535830528
578,-140,989321605892418136242010084078588760140525396404847359656252224371588900426127468681265604244972179958390685704064557357405460137227004839870184620407572671666427088594796544
-503,447,-8
-341,-442,0
-262,-240,0
542,-814,14396524142538228424993723224595141948383030778566133225922417832357880258148761185020930195532450742879746914027266864394266451377581759004827248578768524336431104
246,593,113078212145816597093331040047546785012958969400039613319782796882727665656
888,793,2063650512248692368563827284830142994214247367328599695812346519635444931862206482321942405811160890213571855442410658901884170154307365379884917884620857722298385484371113610034107490923540785363375909797699954703703235518560788042337487885808736236287260081631789030
766,258,388129523075177233787244872115625638814221504279174152784763009506512738171594221582719602207161619487621932674282768301542895011028703597861071818760295284801113744005212476387566321407899611206315749798429117187723211713454014462
-102,27,0
-122,508,-8
747,467,740298315191606967520227188330889966610377319868419938630605715764070011466206019559325413145373572325939050053182159998975553533608824916574615132828322000124194610605645134711392062011527273571616649243219599128195212771320
939,761,4646927838993072071243945306718439250410188130185607684549287060362314553626263667328650982800488595593121011844353040782670578892327830336846345565944983205571783876398312106070895030732180427719497486819848241268961714708993375275490934188589556509412640954544199727574266715045862
834,647,114555615673899844817675135734699353962886956688682610117765798809244256021411616637381137063298513501717438036875998880297587443028293506801780104166258318482051497231916848409067205045915915104980160032926980989903722214426950334461435148425897181158
514,-551,53631231719770388398296099992823384509917463282369573510894245774887056120294187907207497192667613710760127432745944203415015531247786279785734596024336384
936,90,580865979874134008905493163339804906301273516273200960568660882545289319203282958416081372850061074449140126480544130097833822361540978792105793195743122900696472984549789013258861878841522553464937185852481030158620214338624171909436366773573694563676580119318024965946783339380736
336,-387,139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444736
797,-445,833501804109981784259981473840157224643094790289488520049532226470504654727204008940179025108944286342866238824179155055736100206764920635045419506541353755761894697439251819807884785738976753091120627016985825247711343504684557661395484672
-967,-817,0
-466,-658,0
192,396,6277101735386680763835789423207666416102355444464034512894
825,359,223741436863085634409521749481834675708763587282583222886261325799305187541819563744885033326754909183041871165773435313081225474664635755472226765949723278285256830531087594548959384855304521689414375064310509745905707450052637371994990524269330430
-687,203,-2
190,-762,1569275433846670190958947355801916604025588861116008628224
761,-745,12129047596099288555851402253613301212944422008724192274523844047078523067862319424459987568973800608988185396071336509423215469094646987433158494336259227650034804500162889887111447543996862850197367181200909912116350366045437952
-97,336,-2
278,328,485667223056432267729865476705879726660601709763034880312953102434726071301302124542
-903,-672,0
-552,765,-26
67,-713,147573952589676412928
915,-885,276978483140055660679575521154310658598553426872826080593424264214176807023660163124123274254828011726923049202224793480793868237276543994954010579940377664898144237780470377568655909939538265926807969022980227546033961457550130800932105433260772020185747203501713259671584768
-701,932,-80
455,-557,93035356709837681990313447409664580397266094167976711716030745495121828878514934185752454491361736391777602765602070775492429008462675968
524,155,54918381281044877719855206392651145738155482401146443275155707673484345467181248416980477125291636439818370491131846864296975903997733150500592226328920457216
-526,922,-80
533,-848,28118211215894977392565865673037386617935606989386978956879722328823984879196799189494004288149317857187005691459505594520051662846839373056303219880407274094592
109,183,649037107316853453566312041152512
267,-254,237142198758023568227473377297792835283496928595231875152809132048206089502588928
606,-841,265568996408383549344794103276234313664796558863515961599722069100201779930426121369581251132614642834444664743123250507673289668826353619704759989383293675971915635417696609515864064
-519,997,-80
-659,-372,0
-774,-475,0
-524,162,0
233,-898,13803492693581127574869511724554050904902217944340773110325048447598592
57,-919,144115188075855872
443,-697,22713710134237715329666368996500141698551292521478689383796568724394977753543685103943470334805111423773828800195818060422956300894208
379,-599,1231312693637327475383720003129487931408741852202045208373384168882678805359287831606695820465153613775207124697088
-590,446,-8
-797,240,-2
271,-256,3794275180128377091639574036764685364535950857523710002444946112771297432041422848
-275,-559,0
-741,968,-80
-612,121,0
224,-252,26959946667150639794667015087019630673637144422540572481103610249216
-117,-561,0
-795,-755,0
692,-440,20547405865423334012660116730000502599806014854778022888665159777612234977722971961381509907334329887605402222094446162941482157227280483840343026447858909570137592465345486711686186554235635614340989264592896
305,15,65185151242703554760590262029100101153646988597309960020356494379340201592426774597868716032
114,568,20769187434139310514121985316880376
184,141,24519928653854221733733552434404946937899825954937634816
104,140,20282409603651670423947251286016
-940,501,-8
-194,-463,0
-877,-789,0
423,-23,21661481985318866090456360813617841433097164651373566993519371723551728967231450179999800047688590453885868835635965404913860608
-827,268,-2
-41,-390,0
628,-798,1113877103911668754551067286547922686741510866027480451801560673315252726369306002564920119950530126899082595110740822097336109551117050292542153642510306198303709637294986560078826707091456
904,209,135243399970730303066198984938628251268824915465247109664757941510828519054521564025450817507240240101036645118273824941793880975232687497536137978486512531688546991103745301547195268525165168909574203624502064231461895242944399805142629606084361337981321876709820927574014
-988,-696,0
949,524,4758454107128905800953799994079681792420032645310062268978469949811010102913293995344538606387700321887355916128617513761454672785743698264930657859527662802505506689431871596616596511469752757984765426503524599059416795862009216282102716609115705865638544337453260521036049116206989304
130,-654,1361129467683753853853498429727072845824
51,784,2251799813685222
505,499,104748499452676539840422070298483172870932545473378073263465323779076281484949585756264642954428933028828373892081922272294952209468332577706512882860024
786,984,406983302788077043095694079023514269845261128071039316430435657456301100941017582490321789603976702315852655675868728054558642679084433903830771243428395388555612645234009677640568743036609742720273743660637609984234054445646756670603184
591,-768,8104522595470689372094546608771799123071184047348509570304018222052056272290836223436927829974812098219136497287696853871865529444163623648216552410378835326291370709768573288448
784,-420,101745825697019260773923519755878567461315282017759829107608914364075275235254395622580447400994175578963163918967182013639660669771108475957692810857098847138903161308502419410142185759152435680068435915159402496058513611411689167650816
812,-836,27312187117075883106631072934794271937104930088205959824983071996985496526101020964951786294769886374883040913790702552866360531575272919369168306390347079868805765445689403631464768659094790245289840706092591521717005303961503585448607241732096
63,-768,9223372036854775808
668,-169,1224720827664335609236962600350409901130557945655466490308353887654080091579137561403602952202220552420938147431280980285494456125931768646260680344573194358953094033321469230156313571586348749061881856
480,585,3121748550315992231381597229793166305748598142664971150859156959625371738819765620120306103063491971159826931121406622895447975679288285306290168
